1370.0	0.0479844	107.17454005885246
580.0	0.0040556	96.21856198836177
970.0	0.0174761	104.44813202030201
1550.0	0.0682157	109.17941177764064
1620.0	0.07689560000000001	110.57922689984862
910.0	0.016799	89.71617358176083
1910.0	0.1254637	111.07389627438056
430.0	0.0016522000000000002	96.24379615058709
1520.0	0.062127800000000004	113.05109789820338
1300.0	0.039293	111.82653398824218
400.0	0.0012743000000000001	100.44730440241702
470.0	0.0023007	90.25340113878384
1020.0	0.021104	100.56937073540561
820.0	0.0113649	97.02997826641676
1780.0	0.098815	114.147690128017
260.0	0.00031360000000000003	112.09183673469387
1730.0	0.11052820000000001	93.6904247060931
1650.0	0.0792053	113.42990936212601
20.0	1.29e-05	1.2403100775193798
760.0	0.008554800000000001	102.62682938233506
1130.0	0.025718	112.20911423905436
850.0	0.0118268	103.8531132681706
1420.0	0.052396000000000005	109.29414459119016
1230.0	0.0339479	109.63075771991787
1800.0	0.10904150000000001	106.96844779281282
1320.0	0.0411856	111.6879686103881
450.0	0.0021806	83.577914335504
320.0	0.0006542000000000001	100.17731580556405
670.0	0.0058839	102.23253284386206
1520.0	0.061885100000000005	113.49445989422333
1050.0	0.022193300000000003	104.32202511568805
210.0	0.00019060000000000003	97.17733473242392
540.0	0.0031520000000000003	99.91370558375634
1160.0	0.029214200000000003	106.85871938988574
1930.0	0.1274114	112.84793982328112
1490.0	0.060062000000000004	110.15114381805468
570.0	0.0034693000000000002	106.76101807281007
1680.0	0.1099331	86.26395507813389
1650.0	0.08002150000000001	112.2729516442456
220.0	0.0002706	78.69918699186992
1810.0	0.10541210000000001	112.50588879265284
120.0	4.5100000000000005e-05	76.62971175166297
320.0	0.0009999	65.54255425542554
1890.0	0.11986930000000001	112.64383791346074
850.0	0.0120864	101.62248477627747
710.0	0.007468700000000001	95.8429177768554
70.0	2.44e-05	28.11475409836066
1960.0	0.1341922	112.22017375078433
1880.0	0.1174376	113.16089565863064
450.0	0.0017342000000000002	105.09168492676739
1660.0	0.0823692	111.06811769447803
70.0	0.00010980000000000001	6.247723132969035
790.0	0.009861	99.99776898894636
400.0	0.0013546	94.49283921452827
1750.0	0.0953824	112.37660197269099
1150.0	0.0320065	95.03538343773921
1120.0	0.025169700000000003	111.63645176541634
1120.0	0.026078800000000003	107.74483488504072
390.0	0.0011605	102.23007324429125
1920.0	0.1345034	105.2447447425121
430.0	0.0019333000000000002	82.2500387937723
420.0	0.0013655000000000002	108.51409740021968
450.0	0.0017873000000000001	101.96945112739887
1610.0	0.07442130000000001	112.15286483842662
1430.0	0.0518643	112.76377006919982
1060.0	0.022150800000000002	107.53706412409484
1070.0	0.0225641	108.58336915720105
720.0	0.0071485	104.42694271525495
190.0	0.0001786	76.80851063829788
260.0	0.0005962000000000001	58.96008050989601
1700.0	0.0881505	111.46845451812526
1220.0	0.0325827	111.46086727005437
370.0	0.0011894000000000002	85.17403732974608
1160.0	0.047408200000000005	65.84919908370281
